Model_C8,Model_C1,BBH_Raw_Weighted,BBH_Raw_Macro,BBH_C1_Reported,Num_Subtasks,BBH_Reconstructed_Score,Reconstruction_Residual
JayHyeon_Qwen_0.5-VDPO_5e-7-1ep_0alp_0lam,JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_0alp_0lam,32.008331886825204,32.18020653711832,6.86099852269675,24,6.188676708958742,0.6723218137380087
JayHyeon_Qwen_0.5-VDPO_5e-7-1ep_10vpo_const,JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_10vpo_const,32.1992709599028,32.34331515135054,7.109440788491956,24,6.4521243873354255,0.6573164011565309
JayHyeon_Qwen_0.5-VDPO_5e-7-1ep_3vpo_const,JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_3vpo_const,32.112480472140255,32.2699453909483,6.852004431909751,24,6.332375442618752,0.5196289892909984
JayHyeon_Qwen_0.5-VDPO_5e-7-3ep_0alp_0lam,JayHyeon/Qwen_0.5-VDPO_5e-7-3ep_0alp_0lam,32.390210032980384,32.5505796038594,7.2279757961023074,24,6.7155720657121,0.5124037303902078
JayHyeon_Qwen_0.5-VIPO_5e-7-1ep_0alp_0lam,JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_0alp_0lam,32.92831105710814,33.13735254746671,7.834260900707316,24,7.458015522955469,0.3762453777518475
JayHyeon_Qwen_0.5-VIPO_5e-7-1ep_30vpo_const,JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_30vpo_const,32.66793959382052,32.81993681712964,7.655186826633241,24,7.098768688805459,0.5564181378277819
JayHyeon_Qwen_0.5-VIPO_5e-7-1ep_3vpo_const,JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_3vpo_const,32.806804374240585,32.9802364425978,7.67033388545677,24,7.2903670003521315,0.37996688510463894
JayHyeon_Qwen_0.5-VIPO_5e-7-3ep_0alp_0lam,JayHyeon/Qwen_0.5-VIPO_5e-7-3ep_0alp_0lam,31.990973789272697,32.19547893625386,6.099203002357716,24,6.16472692001541,-0.06552391765769361
JayHyeon_Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.1,JayHyeon/Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.1,32.26870335011283,32.441920883819414,7.201174679917629,24,6.547923543108763,0.6532511368088656
JayHyeon_Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.3,JayHyeon/Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.3,31.92154139906266,32.0906160309283,6.9860820873250375,24,6.068927764242068,0.9171543230829693
JayHyeon_Qwen_0.5-rDPO_3e-6-1ep_0vpo_const_0.1,JayHyeon/Qwen_0.5-rDPO_3e-6-1ep_0vpo_const_0.1,32.58114910605798,32.77967977541808,6.90518932317681,24,6.979019744088784,-0.07383042091197378
JayHyeon_Qwen_0.5-rDPO_5e-7-3ep_0vpo_const_0.3,JayHyeon/Qwen_0.5-rDPO_5e-7-3ep_0vpo_const_0.3,32.30341954521784,32.45102552473828,6.775212492911929,24,6.595823120995427,0.17938937191650162
Jimmy19991222_Llama-3-Instruct-8B-SimPO-v0.2,Jimmy19991222/Llama-3-Instruct-8B-SimPO-v0.2,49.6962332928311,49.837110258210494,29.1238227637126,24,30.593511642216598,-1.469688878503998
Jimmy19991222_llama-3-8b-instruct-gapo-v2-bert-f1-beta10-gamma0.3-lr1.0e-6-1minus-rerun,Jimmy19991222/llama-3-8b-instruct-gapo-v2-bert-f1-beta10-gamma0.3-lr1.0e-6-1minus-rerun,48.6373893421281,48.79796567289935,27.755228582197063,24,29.1325745166732,-1.3773459344761356
Jimmy19991222_llama-3-8b-instruct-gapo-v2-bert_f1-beta10-gamma0.3-lr1.0e-6-scale-log,Jimmy19991222/llama-3-8b-instruct-gapo-v2-bert_f1-beta10-gamma0.3-lr1.0e-6-scale-log,49.24492275646589,49.345840367294166,28.613596677525617,24,29.9708171296899,-1.3572204521642846
Jimmy19991222_llama-3-8b-instruct-gapo-v2-bert_p-beta10-gamma0.3-lr1.0e-6-scale-log,Jimmy19991222/llama-3-8b-instruct-gapo-v2-bert_p-beta10-gamma0.3-lr1.0e-6-scale-log,49.01926748828328,49.164147939389004,27.666183558964235,24,29.659469873426552,-1.993286314462317
Jimmy19991222_llama-3-8b-instruct-gapo-v2-bleu-beta0.1-no-length-scale-gamma0.4,Jimmy19991222/llama-3-8b-instruct-gapo-v2-bleu-beta0.1-no-length-scale-gamma0.4,49.66151709772609,49.86088445592742,29.3297318748178,24,30.545612064329937,-1.2158801895121378
Jimmy19991222_llama-3-8b-instruct-gapo-v2-rouge2-beta10-1minus-gamma0.3-rerun,Jimmy19991222/llama-3-8b-instruct-gapo-v2-rouge2-beta10-1minus-gamma0.3-rerun,49.31435514667592,49.40463886115544,28.390676236054286,24,30.066616285463237,-1.6759400494089505
Jimmy19991222_llama-3-8b-instruct-gapo-v2-rouge2-beta10-gamma0.3-lr1.0e-6-scale-log,Jimmy19991222/llama-3-8b-instruct-gapo-v2-rouge2-beta10-gamma0.3-lr1.0e-6-scale-log,49.071341780940806,49.16007558129805,28.07503551511944,24,29.731319240256553,-1.656283725137115
Jimmy19991222_llama-3-8b-instruct-gapo-v2-rougeL-beta10-gamma0.3-lr1.0e-6-scale-log,Jimmy19991222/llama-3-8b-instruct-gapo-v2-rougeL-beta10-gamma0.3-lr1.0e-6-scale-log,49.383787536885954,49.52489348573605,28.56256683836558,24,30.16241544123658,-1.599848602870999
Joseph717171_Hermes-3-Llama-3.1-8B_TIES_with_Base_Embeds_Initialized_to_Special_Instruct_Toks_dtypeF32,Joseph717171/Hermes-3-Llama-3.1-8B_TIES_with_Base_Embeds_Initialized_to_Special_Instruct_Toks_dtypeF32,51.640340218712026,51.77452540141247,30.724096614147957,24,33.275888003870065,-2.5517913897221085
Joseph717171_Llama-3.1-SuperNova-8B-Lite_TIES_with_Base,Joseph717171/Llama-3.1-SuperNova-8B-Lite_TIES_with_Base,51.10223919458427,51.474231271419114,31.46581339489899,24,32.5334445466267,-1.0676311517277064
Josephgflowers_Cinder-Phi-2-V1-F16-gguf,Josephgflowers/Cinder-Phi-2-V1-F16-gguf,43.72504773476827,43.966162196894935,22.45340222827221,24,22.35478424570953,0.09861798256267917
Josephgflowers_Differential-Attention-Liquid-Metal-Tinyllama,Josephgflowers/Differential-Attention-Liquid-Metal-Tinyllama,28.918590522478738,29.255611310526703,2.5522242028124382,24,1.9256142770452025,0.6266099257672357
Josephgflowers_TinyLlama-Cinder-Agent-v1,Josephgflowers/TinyLlama-Cinder-Agent-v1,30.932129838569693,31.16036735177651,3.804167155031377,24,4.703789794472004,-0.899622639440627
Josephgflowers_TinyLlama-v1.1-Cinders-World,Josephgflowers/TinyLlama-v1.1-Cinders-World,29.647630619684083,29.97965317600308,3.107714473502144,24,2.9315054126652504,0.17620906083689336
Josephgflowers_TinyLlama_v1.1_math_code-world-test-1,Josephgflowers/TinyLlama_v1.1_math_code-world-test-1,31.209859399409826,31.46349750892843,4.164017098724634,24,5.086986417565357,-0.9229693188407229
Josephgflowers_Tinyllama-STEM-Cinder-Agent-v1,Josephgflowers/Tinyllama-STEM-Cinder-Agent-v1,30.498177399756987,30.843808427144626,3.731312676862636,24,4.10504507088864,-0.3737323940260042
JungZoona_T3Q-Qwen2.5-14B-Instruct-1M-e3,JungZoona/T3Q-Qwen2.5-14B-Instruct-1M-e3,75.76809581669849,75.85971930826706,65.46659667305961,24,66.56609463510503,-1.0994979620454188
JungZoona_T3Q-qwen2.5-14b-v1.0-e3,JungZoona/T3Q-qwen2.5-14b-v1.0-e3,75.76809581669849,75.85971930826706,65.46659667305961,24,66.56609463510503,-1.0994979620454188
Junhoee_Qwen-Megumin,Junhoee/Qwen-Megumin,52.59503558409998,52.85268124572509,33.64214368642437,24,34.593126395753465,-0.9509827093290966
KSU-HW-SEC_Llama3-70b-SVA-FT-1415,KSU-HW-SEC/Llama3-70b-SVA-FT-1415,66.46415552855407,66.50146340680477,51.328741195678994,24,53.729007761477746,-2.400266565798752
KSU-HW-SEC_Llama3-70b-SVA-FT-500,KSU-HW-SEC/Llama3-70b-SVA-FT-500,66.84603367470925,66.92236023098005,51.8870262488106,24,54.25590311823109,-2.3688768694204896
KSU-HW-SEC_Llama3-70b-SVA-FT-final,KSU-HW-SEC/Llama3-70b-SVA-FT-final,66.46415552855407,66.50146340680477,51.328741195678994,24,53.729007761477746,-2.400266565798752
KSU-HW-SEC_Llama3.1-70b-SVA-FT-1000step,KSU-HW-SEC/Llama3.1-70b-SVA-FT-1000step,68.91164728345774,69.0312036516511,55.48536459580824,24,57.105928002487914,-1.620563406679672
Khetterman_DarkAtom-12B-v3,Khetterman/DarkAtom-12B-v3,51.20638777989932,51.53709655381875,31.6595419899606,24,32.6771432802867,-1.0176012903260983
Khetterman_Kosmos-8B-v1,Khetterman/Kosmos-8B-v1,52.16108314528728,52.33522858623629,31.75895920189927,24,33.99438167217011,-2.235422470270837
Kimargin_GPT-NEO-1.3B-wiki,Kimargin/GPT-NEO-1.3B-wiki,29.8906439854192,30.26339952046975,3.423611572649296,24,3.266802457871935,0.15680911477736137
KingNish_Qwen2.5-0.5b-Test-ft,KingNish/Qwen2.5-0.5b-Test-ft,32.112480472140255,32.31533857529747,6.058845092070314,24,6.332375442618752,-0.27353035054843833
KingNish_Reasoning-Llama-3b-v0.1,KingNish/Reasoning-Llama-3b-v0.1,43.32581149106058,43.43359250958279,19.86245115758441,24,21.803939100012833,-1.9414879424284237
KingNish_qwen-1b-continued,KingNish/qwen-1b-continued,29.543482034369035,29.90954389479636,4.387464099020609,24,2.787806679005245,1.599657420015364
KingNish_qwen-1b-continued-v2.1,KingNish/qwen-1b-continued-v2.1,30.06422496094428,30.416583041069003,4.197658352409889,24,3.5063003473052774,0.691358005104612
KingNish_qwen-1b-continued-v2.2,KingNish/qwen-1b-continued-v2.2,30.133657351154312,30.58657944966784,4.956068589848116,24,3.6020995030786143,1.353969086769502
Kquant03_CognitiveFusion2-4x7B-BF16,Kquant03/CognitiveFusion2-4x7B-BF16,40.87831973615692,41.07828611148379,17.689002759870313,24,18.427018859002676,-0.7380160991323628
Kquant03_L3-Pneuma-8B,Kquant03/L3-Pneuma-8B,49.401145634438464,49.55043317675483,28.82020171626968,24,30.186365230179913,-1.3661635139102337
Krystalan_DRT-o1-14B,Krystalan/DRT-o1-14B,63.565353237285194,63.79275375142291,48.14182185507073,24,49.72939300794088,-1.5875711528701473
Krystalan_DRT-o1-7B,Krystalan/DRT-o1-7B,54.556500607533415,54.67693339610741,35.73893662836844,24,37.29945254635027,-1.5605159179818244
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,Kukedlc/NeuralExperiment-7b-MagicCoder-v7.5,39.697969102586356,39.88446544778517,16.386034485864904,24,16.798433210855926,-0.4123987249910215
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,Kukedlc/NeuralLLaMa-3-8b-DT-v0.1,49.71359139038361,49.86771544360115,28.008307823364888,24,30.61746143115994,-2.609153607795051
Kukedlc_NeuralLLaMa-3-8b-ORPO-v0.3,Kukedlc/NeuralLLaMa-3-8b-ORPO-v0.3,45.35670890470404,45.57141539616392,22.39171190823084,24,24.606064406382973,-2.2143524981521345
Kukedlc_NeuralSynthesis-7B-v0.1,Kukedlc/NeuralSynthesis-7B-v0.1,51.20638777989932,51.44745481048844,31.83439540006779,24,32.6771432802867,-0.8427478802189086
Kukedlc_NeuralSynthesis-7B-v0.3,Kukedlc/NeuralSynthesis-7B-v0.3,51.13695538968929,51.38078814382175,31.811748341244265,24,32.581344124513365,-0.7695957832691
Kukedlc_NeuralSynthesis-7b-v0.4-slerp,Kukedlc/NeuralSynthesis-7b-v0.4-slerp,51.20638777989932,51.42932549151302,31.99718681136041,24,32.6771432802867,-0.6799564689262887
Kukedlc_Qwen-2.5-7b-Spanish-o1-CoT,Kukedlc/Qwen-2.5-7b-Spanish-o1-CoT,55.910432216629054,56.01947823443536,36.86336502529178,24,39.16753608393035,-2.3041710586385733
Kumar955_Hemanth-llm,Kumar955/Hemanth-llm,51.952785974657175,52.2494907014536,33.044262388969805,24,33.70698420485008,-0.6627218158802748
LEESM_llama-2-7b-hf-lora-oki100p,LEESM/llama-2-7b-hf-lora-oki100p,34.71619510501649,34.91675272036977,10.265743141867237,24,9.924843784118922,0.3408993577483148
LEESM_llama-2-7b-hf-lora-oki10p,LEESM/llama-2-7b-hf-lora-oki10p,35.09807325117167,35.30929513059229,9.438287176618806,24,10.45173914087228,-1.0134519642534752
LEESM_llama-3-8b-bnb-4b-kowiki231101,LEESM/llama-3-8b-bnb-4b-kowiki231101,41.17340739454956,41.308056536171776,16.93486814930169,24,18.83416527103936,-1.8992971217376713
LEESM_llama-3-Korean-Bllossom-8B-trexlab-oki10p,LEESM/llama-3-Korean-Bllossom-8B-trexlab-oki10p,43.13487241798299,43.43012116932071,19.797435760911394,24,21.54049142163616,-1.7430556607247638
LGAI-EXAONE_EXAONE-3.0-7.8B-Instruct,LGAI-EXAONE/EXAONE-3.0-7.8B-Instruct,41.43377885783718,41.744326477845114,17.97733539518049,24,19.19341210518938,-1.2160767100088918
LGAI-EXAONE_EXAONE-3.5-2.4B-Instruct,LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,40.722096858184344,40.923471137234046,15.94743717105687,24,18.211470758512665,-2.2640335874557938
LGAI-EXAONE_EXAONE-3.5-32B-Instruct,LGAI-EXAONE/EXAONE-3.5-32B-Instruct,57.35115431348724,57.609137427201425,39.82420331711213,24,41.15536856622712,-1.3311652491149886
LGAI-EXAONE_EXAONE-3.5-7.8B-Instruct,LGAI-EXAONE/EXAONE-3.5-7.8B-Instruct,47.300815830584966,47.275923043598624,25.65374942082902,24,27.288440768036438,-1.6346913472074185
LLM360_K2,LLM360/K2,49.59208470751606,49.71835676523677,28.220402834201128,24,30.449812908556595,-2.2294100743554672
LLM360_K2-Chat,LLM360/K2-Chat,53.37614997396285,53.58099630242068,33.79382923599304,24,35.67086689820352,-1.8770376622104834
LLM4Binary_llm4decompile-1.3b-v2,LLM4Binary/llm4decompile-1.3b-v2,32.424926228085404,32.71808417267588,5.915475430438469,24,6.763471643598773,-0.8479962131603047
Lambent_qwen2.5-reinstruct-alternate-lumen-14B,Lambent/qwen2.5-reinstruct-alternate-lumen-14B,64.38118382225308,64.58988582965894,48.989609006737815,24,50.855033088277594,-1.8654240815397785
Langboat_Mengzi3-8B-Chat,Langboat/Mengzi3-8B-Chat,46.571775733379624,46.83725003203179,25.188298449475575,24,26.282549632416398,-1.0942511829408232
LenguajeNaturalAI_leniachat-gemma-2b-v0,LenguajeNaturalAI/leniachat-gemma-2b-v0,30.428745009546954,30.740211895412035,4.138296963728068,24,4.0092459151153035,0.12905104861276495
LenguajeNaturalAI_leniachat-qwen2-1.5B-v0,LenguajeNaturalAI/leniachat-qwen2-1.5B-v0,36.66030203089741,36.83559019561202,12.771666354808303,24,12.607220145772388,0.16444620903591556
LeroyDyer_CheckPoint_A,LeroyDyer/CheckPoint_A,47.266099635479954,47.47699745968041,25.80938677777848,24,27.240541190149774,-1.431154412371292
LeroyDyer_CheckPoint_B,LeroyDyer/CheckPoint_B,47.5785453914251,47.79947537832489,26.27124893315022,24,27.671637391129796,-1.4003884579795773
LeroyDyer_CheckPoint_C,LeroyDyer/CheckPoint_C,45.565006075334146,45.864215446207595,24.18304052622304,24,24.893461873702993,-0.7104213474799543
LeroyDyer_LCARS_AI_001,LeroyDyer/LCARS_AI_001,42.35375802812012,42.578875825590146,19.460966800253622,24,20.462750919186107,-1.001784118932484
LeroyDyer_LCARS_AI_1x4_003_SuperAI,LeroyDyer/LCARS_AI_1x4_003_SuperAI,48.93247700052074,49.198503573704805,28.423430655930204,24,29.539720928709883,-1.116290272779679
LeroyDyer_LCARS_AI_StarTrek_Computer,LeroyDyer/LCARS_AI_StarTrek_Computer,44.15900017358098,44.46191188748296,21.78100309570489,24,22.9535289692929,-1.172525873588011
LeroyDyer_LCARS_TOP_SCORE,LeroyDyer/LCARS_TOP_SCORE,51.05016490192675,51.273710518250994,31.69912679947687,24,32.461595179796696,-0.7624683803198273
LeroyDyer_Mixtral_AI_SwahiliTron_7b,LeroyDyer/Mixtral_AI_SwahiliTron_7b,30.151015448706822,30.550924532013543,3.211683047233007,24,3.626049292021951,-0.414366244788944
LeroyDyer_SpydazWebAI_Human_AGI,LeroyDyer/SpydazWebAI_Human_AGI,33.37962159347335,33.74862127508734,7.445695539873622,24,8.080710035482163,-0.6350144956085408
LeroyDyer_SpydazWebAI_Human_AGI_001,LeroyDyer/SpydazWebAI_Human_AGI_001,34.1086616906787,34.33421938604874,8.661200013836998,24,9.086601171102217,-0.42540115726521854
LeroyDyer_SpydazWeb_AI_CyberTron_Ultra_7b,LeroyDyer/SpydazWeb_AI_CyberTron_Ultra_7b,47.85627495226523,48.107736108561824,27.74553183153259,24,28.054834014223147,-0.3093021826905584
LeroyDyer_SpydazWeb_AI_HumanAGI_001_M2,LeroyDyer/SpydazWeb_AI_HumanAGI_001_M2,48.689463634785625,48.88172059118469,27.92150509438776,24,29.2044238835032,-1.2829187891154383
LeroyDyer_SpydazWeb_AI_HumanAGI_002,LeroyDyer/SpydazWeb_AI_HumanAGI_002,50.216976219406355,50.438718253893136,29.62691236357759,24,31.31200531051664,-1.6850929469390508
LeroyDyer_SpydazWeb_AI_HumanAI_001,LeroyDyer/SpydazWeb_AI_HumanAI_001,33.2581149106058,33.44036024305198,8.06526235359233,24,7.913061512878827,0.15220084071350204
LeroyDyer_SpydazWeb_AI_HumanAI_006,LeroyDyer/SpydazWeb_AI_HumanAI_006,32.66793959382052,33.01800420981355,6.725319981390316,24,7.098768688805459,-0.37344870741514224
LeroyDyer_SpydazWeb_AI_HumanAI_007,LeroyDyer/SpydazWeb_AI_HumanAI_007,33.95243881270613,34.15665794743604,8.46281905839016,24,8.871053070612206,-0.4082340122220458
LeroyDyer_SpydazWeb_AI_HumanAI_009_CHAT,LeroyDyer/SpydazWeb_AI_HumanAI_009_CHAT,32.89359486200313,33.06728717792964,7.033815600268059,24,7.410115945068806,-0.3763003448007467
LeroyDyer_SpydazWeb_AI_HumanAI_010_CHAT,LeroyDyer/SpydazWeb_AI_HumanAI_010_CHAT,33.153966325290746,33.36316476245584,7.351959868629893,24,7.769362779218817,-0.4174029105889234
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT,LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT,35.13278944627669,35.22609512356862,9.415285279602362,24,10.499638718758955,-1.0843534391565939
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT_ML,LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML,39.697969102586356,39.84018786128357,15.599125312205128,24,16.798433210855926,-1.1993078986507975
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT_ML_r1,LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML_r1,48.359659781287974,48.58334104291108,27.188612130290466,24,28.749377893579847,-1.5607657632893819
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_IA,LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_IA,45.39142509980906,45.768864760562735,23.116920348203426,24,24.653963984269648,-1.5370436360662225
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_MX,LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_MX,31.244575594514842,31.584219386048733,5.885758837366411,24,5.134885995452025,0.7508728419143855
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_XA,LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_XA,44.471445929526126,44.82746609774921,22.464434124386614,24,23.38462517027292,-0.9201910458863054
LeroyDyer_SpydazWeb_AI_HumanAI_RP,LeroyDyer/SpydazWeb_AI_HumanAI_RP,33.11925013018573,33.23017905974429,7.176494579151711,24,7.721463201332153,-0.5449686221804413
LeroyDyer_SpydazWeb_AI_HumanAI_TextVision,LeroyDyer/SpydazWeb_AI_HumanAI_TextVision,33.188682520395766,33.53661792896599,7.525593201173674,24,7.81726235710549,-0.29166915593181564
LeroyDyer_SpydazWeb_HumanAI_M1,LeroyDyer/SpydazWeb_HumanAI_M1,35.41051900711682,35.632705798398106,10.02754339015283,24,10.882835341852303,-0.8552919516994724
LeroyDyer_SpydazWeb_HumanAI_M2,LeroyDyer/SpydazWeb_HumanAI_M2,39.12515188335358,39.30877255291555,15.397194202296944,24,16.008090175725883,-0.6108959734289385
LeroyDyer_SpydazWeb_HumanAI_M3,LeroyDyer/SpydazWeb_HumanAI_M3,30.914771741017184,31.27257254616624,4.765388996591294,24,4.679840005528668,0.08554899106262592
LeroyDyer__Spydaz_Web_AI_12,LeroyDyer/_Spydaz_Web_AI_12,31.279291789619858,31.633960292107947,4.495993524198578,24,5.182785573338694,-0.6867920491401156
LeroyDyer__Spydaz_Web_AI_14,LeroyDyer/_Spydaz_Web_AI_14,29.6823468147891,29.88848127354542,2.162400468558809,24,2.979404990551919,-0.8170045219931099
LeroyDyer__Spydaz_Web_AI_BIBLE_002,LeroyDyer/_Spydaz_Web_AI_BIBLE_002,32.58114910605798,32.89070186514166,6.349580156104774,24,6.979019744088784,-0.6294395879840096
LeroyDyer__Spydaz_Web_AI_ChatML_002,LeroyDyer/_Spydaz_Web_AI_ChatML_002,30.75854886304461,31.063835989570947,4.191974214495695,24,4.464291905038657,-0.2723176905429616
LeroyDyer__Spydaz_Web_AI_ChatQA,LeroyDyer/_Spydaz_Web_AI_ChatQA,31.990973789272697,32.35949383741351,5.599561733978841,24,6.16472692001541,-0.5651651860365687
LeroyDyer__Spydaz_Web_AI_ChatQA_003,LeroyDyer/_Spydaz_Web_AI_ChatQA_003,31.34872417982989,31.718114078155367,4.293436202390652,24,5.278584729112031,-0.9851485267213791
LightningRodLabs_Flashlight-v1.0,LightningRodLabs/Flashlight-v1.0,68.52976913730255,68.76833310149728,55.15022389243257,24,56.57903264573454,-1.428808753301972
LightningRodLabs_Flashlight-v1.1,LightningRodLabs/Flashlight-v1.1,68.80749869814268,69.01141327534414,55.432811255376855,24,56.96222926882789,-1.5294180134510356
LightningRodLabs_Flashlight-v1.2,LightningRodLabs/Flashlight-v1.2,32.25134525256032,32.64526807518732,6.159209487289303,24,6.523973754165426,-0.36476426687612307
Lil-R_2_PRYMMAL-ECE-2B-SLERP-V1,Lil-R/2_PRYMMAL-ECE-2B-SLERP-V1,42.77035236938032,42.87069505821554,19.53491130754225,24,21.03754585382614,-1.5026345462838897
Lil-R_2_PRYMMAL-ECE-2B-SLERP-V2,Lil-R/2_PRYMMAL-ECE-2B-SLERP-V2,43.5861829543482,43.764741906109414,20.19737664058305,24,22.163185934162858,-1.965809293579806
Lil-R_2_PRYMMAL-ECE-7B-SLERP,Lil-R/2_PRYMMAL-ECE-7B-SLERP,55.32025689984378,55.56642048146724,36.48257004939404,24,38.35324325985698,-1.8706732104629396
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V1,Lil-R/2_PRYMMAL-ECE-7B-SLERP-V1,30.237805936469364,30.52579755032969,2.784018230925968,24,3.745798236738625,-0.9617800058126571
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V2,Lil-R/2_PRYMMAL-ECE-7B-SLERP-V2,30.237805936469364,30.52579755032969,2.784018230925968,24,3.745798236738625,-0.9617800058126571
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V3,Lil-R/2_PRYMMAL-ECE-7B-SLERP-V3,35.42787710466933,35.7839880712804,10.612229209084203,24,10.906785130795638,-0.2945559217114351
Lil-R_PRYMMAL-ECE-1B-SLERP-V1,Lil-R/PRYMMAL-ECE-1B-SLERP-V1,41.485853150494705,41.904526564708185,17.999676133564762,24,19.265261472019382,-1.2655853384546205
Lil-R_PRYMMAL-ECE-7B-SLERP-V8,Lil-R/PRYMMAL-ECE-7B-SLERP-V8,29.35254296129144,29.55092966258663,2.270601109130521,24,2.5243590006285612,-0.25375789149804007
LilRg_10PRYMMAL-3B-slerp,LilRg/10PRYMMAL-3B-slerp,52.99427182780767,53.20377091634506,34.877917500461,24,35.143971541450156,-0.26605404098915386
LilRg_ECE-1B-merge-PRYMMAL,LilRg/ECE-1B-merge-PRYMMAL,41.902447491754906,42.345600176908754,19.141465000010825,24,19.84005640665941,-0.6985914066485854
LilRg_ECE_Finetunning,LilRg/ECE_Finetunning,47.09251865995487,47.3215967907305,26.530834895216355,24,27.001043300716425,-0.47020840550007037
LilRg_PRYMMAL-6B-slerp,LilRg/PRYMMAL-6B-slerp,28.501996181218537,28.67621569203612,2.2124311744899985,24,1.3508193424051707,0.8616118320848278
LilRg_PRYMMAL-ECE-7B-SLERP-V3,LilRg/PRYMMAL-ECE-7B-SLERP-V3,29.38725915639646,29.572390849801238,2.290323331352744,24,2.572258578515234,-0.2819352471624903
LilRg_PRYMMAL-ECE-7B-SLERP-V4,LilRg/PRYMMAL-ECE-7B-SLERP-V4,29.38725915639646,29.572390849801238,2.290323331352744,24,2.572258578515234,-0.2819352471624903
LilRg_PRYMMAL-ECE-7B-SLERP-V5,LilRg/PRYMMAL-ECE-7B-SLERP-V5,29.38725915639646,29.572390849801238,2.290323331352744,24,2.572258578515234,-0.2819352471624903
LilRg_PRYMMAL-ECE-7B-SLERP-V6,LilRg/PRYMMAL-ECE-7B-SLERP-V6,29.38725915639646,29.572390849801238,2.290323331352744,24,2.572258578515234,-0.2819352471624903
LilRg_PRYMMAL-ECE-7B-SLERP-V7,LilRg/PRYMMAL-ECE-7B-SLERP-V7,29.38725915639646,29.572390849801238,2.290323331352744,24,2.572258578515234,-0.2819352471624903
LilRg_PRYMMAL-slerp-Merge,LilRg/PRYMMAL-slerp-Merge,53.480298559277905,53.641562717689254,35.553775523419816,24,35.81456563186352,-0.2607901084437074
LimYeri_CodeMind-Llama3-8B-unsloth_v2-merged,LimYeri/CodeMind-Llama3-8B-unsloth_v2-merged,48.359659781287974,48.60092088299632,26.655629407381003,24,28.749377893579847,-2.0937484861988445
LimYeri_CodeMind-Llama3-8B-unsloth_v3-merged,LimYeri/CodeMind-Llama3-8B-unsloth_v3-merged,48.93247700052074,49.08161460506796,27.02521610839599,24,29.539720928709883,-2.514504820313892
LimYeri_CodeMind-Llama3-8B-unsloth_v4-one-DPO-merged,LimYeri/CodeMind-Llama3-8B-unsloth_v4-one-DPO-merged,48.27286929352543,48.526582322240046,26.37017668673992,24,28.62962894886317,-2.2594522621232507
LimYeri_CodeMind-Llama3-8B-unsloth_v4-one-merged,LimYeri/CodeMind-Llama3-8B-unsloth_v4-one-merged,47.12723485505988,47.38758608456885,24.57473532012109,24,27.04894287860309,-2.474207558482
LimYeri_CodeMind-Llama3.1-8B-unsloth-merged,LimYeri/CodeMind-Llama3.1-8B-unsloth-merged,46.86686339177226,46.947778544162844,24.185738827978955,24,26.689696044453083,-2.5039572164741273
Locutusque_CollectiveLM-Falcon-3-7B,Locutusque/CollectiveLM-Falcon-3-7B,50.72036104842909,51.05131374222629,30.78734455849681,24,32.00654918987333,-1.219204631376524
Locutusque_Hercules-6.0-Llama-3.1-8B,Locutusque/Hercules-6.0-Llama-3.1-8B,47.97778163513279,48.13303790011954,26.63965184405082,24,28.222482536826494,-1.5828306927756728
Locutusque_Hercules-6.1-Llama-3.1-8B,Locutusque/Hercules-6.1-Llama-3.1-8B,46.32876236764451,46.56242376503402,24.151873375413786,24,25.94725258720971,-1.7953792117959253
Locutusque_Llama-3-NeuralHercules-5.0-8B,Locutusque/Llama-3-NeuralHercules-5.0-8B,38.88213851761847,39.40474241916672,16.34207153663529,24,15.67279313051921,0.6692784061160815
